sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,short_description,price,meta_title,meta_keywords,meta_description,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
Il14-Black-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Ruffle Style turtle Neck Bikini-Black-S",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/5/7/57_2.jpg,,/5/7/57_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/5/7/57_2.jpg,/i/l/ilora_swimsuits00681_2.jpg,/i/l/ilora-swimsuits00687_2.jpg",",,",,,,,,,,,,,
Il14-Black-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Ruffle Style turtle Neck Bikini-Black-M",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/5/7/57_3.jpg,,/5/7/57_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/5/7/57_3.jpg,/i/l/ilora_swimsuits00681_3.jpg,/i/l/ilora-swimsuits00687_3.jpg",",,",,,,,,,,,,,
Il14-Black-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"REVERSIBLE Ruffle Style turtle Neck Bikini",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/i/l/ilora_swimsuits00681_4.jpg,,/i/l/ilora_swimsuits00681_4.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Mexico,"mgs_brand=iLora,preorder=No,size=L,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/5/7/57_4.jpg,/i/l/ilora_swimsuits00681_4.jpg,/i/l/ilora-swimsuits00687_4.jpg",",,",,,,,,,,,,,
Il14-Silver-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Ruffle Style turtle Neck Bikini-Silver-XS",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/i/l/ilora_swimsuits00624_1_1.jpg,,/i/l/ilora_swimsuits00624_1_1.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00624_1_1.jpg,/i/l/ilora-swimsuits00628_1_1.jpg",",",,,,,,,,,,,
Il14-Silver-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Ruffle Style turtle Neck Bikini-Silver-S",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/i/l/ilora_swimsuits00624_1_2.jpg,,/i/l/ilora_swimsuits00624_1_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00624_1_2.jpg,/i/l/ilora-swimsuits00628_1_2.jpg",",",,,,,,,,,,,
Il14-Silver-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Ruffle Style turtle Neck Bikini-Silver-M",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/i/l/ilora_swimsuits00624_1_3.jpg,,/i/l/ilora_swimsuits00624_1_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00624_1_3.jpg,/i/l/ilora-swimsuits00628_1_3.jpg",",",,,,,,,,,,,
Il14-Silver-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Ruffle Style turtle Neck Bikini-Silver-L",,190.000000,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/i/l/ilora_swimsuits00624_1_4.jpg,,/i/l/ilora_swimsuits00624_1_4.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00624_1_4.jpg,/i/l/ilora-swimsuits00628_1_4.jpg",",",,,,,,,,,,,
Il14,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Reversible Ruffle Style turtle Neck Bikini",,,"Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini","Reversible Ruffle Style turtle Neck Bikini Product Details: Turtle Neck Bikini with a ruffle on one shoulder that is reversibleMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the produc",/i/l/ilora_swimsuits00624.jpg,,,,,,"Block after Info Column",,,,"Use config",,,"Use config",Mexico,"complete_your_look=57,mgs_brand=iLora,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00624.jpg,/i/l/ilora-swimsuits00628.jpg,/6/9/69.jpg",",,",,,,,,,,,,"sku=Il14-Black-S,color=Black,size=S|sku=Il14-Black-XS,color=Black,size=XS|sku=Il14-Black-L,color=Black,size=L|sku=Il14-Black-M,color=Black,size=M|sku=Il14-Silver-M,color=Silver,size=M|sku=Il14-Silver-S,color=Silver,size=S|sku=Il14-Silver-XS,color=Silver,size=XS|sku=Il14-Silver-L,color=Silver,size=L","color=Color,size=Size"
Il16-Green-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Green-XS",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00662_1_1.jpg,,/i/l/ilora_swimsuits00662_1_1.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00662_1_1.jpg,/i/l/ilora_swimsuits00671_1_1.jpg",",",,,,,,,,,,,
Il16-Green-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Green-S",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00662_1_2.jpg,,/i/l/ilora_swimsuits00662_1_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00662_1_2.jpg,/i/l/ilora_swimsuits00671_1_2.jpg",",",,,,,,,,,,,
Il16-Green-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Green-M",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00662_1_3.jpg,,/i/l/ilora_swimsuits00662_1_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00662_1_3.jpg,/i/l/ilora_swimsuits00671_1_3.jpg",",",,,,,,,,,,,
Il16-Green-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Green-L",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00662_1_4.jpg,,/i/l/ilora_swimsuits00662_1_4.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00662_1_4.jpg,/i/l/ilora_swimsuits00671_1_4.jpg",",",,,,,,,,,,,
"Il16-Black &amp; White-XS",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Black & White-XS",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00695_1.jpg,,/i/l/ilora_swimsuits00695_1.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00695_1.jpg,/i/l/ilora_swimsuits00699_1.jpg,/7/3/73_1.jpg",",,",,,,,,,,,,,
"Il16-Black &amp; White-S",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Black & White-S",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00695_2.jpg,,/i/l/ilora_swimsuits00695_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00695_2.jpg,/i/l/ilora_swimsuits00699_2.jpg,/7/3/73_2.jpg",",,",,,,,,,,,,,
"Il16-Black &amp; White-M",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini-Black & White-M",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00695_3.jpg,,/i/l/ilora_swimsuits00695_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00695_3.jpg,/i/l/ilora_swimsuits00699_3.jpg,/7/3/73_3.jpg",",,",,,,,,,,,,,
"Il16-Black &amp; White-L",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini",,150.000000,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00695_4.jpg,,/i/l/ilora_swimsuits00695_4.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Mexico,"mgs_brand=iLora,preorder=No,size=L,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00695_4.jpg,/i/l/ilora_swimsuits00699_4.jpg,/7/3/73_4.jpg",",,",,,,,,,,,,,
Il16,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"CUT OUT One Piece Bikini",,,"CUT OUT One Piece Bikini","CUT OUT One Piece Bikini","CUT OUT One Piece Bikini Product Details: Cut out one Piece BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in s",/i/l/ilora_swimsuits00662.jpg,,,,,,"Block after Info Column",,,,"Use config",,,"Use config",Mexico,"complete_your_look=57,mgs_brand=iLora,mobile_sizechart=no_selection,sizechart=no_selection,you_may_also_like=25",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00662.jpg,/i/l/ilora_swimsuits00671.jpg,/2/5/25.jpg",",,",,,,,,,,,,"sku=Il16-Green-S,color=Green,size=S|sku=Il16-Green-XS,color=Green,size=XS|sku=Il16-Green-L,color=Green,size=L|sku=Il16-Green-M,color=Green,size=M|sku=Il16-Black &amp;amp; White-M,color=Black & White,size=M|sku=Il16-Black &amp;amp; White-S,color=Black & White,size=S|sku=Il16-Black &amp;amp; White-XS,color=Black & White,size=XS|sku=Il16-Black &amp;amp; White-L,color=Black & White,size=L","color=Color,size=Size"
"Il18-Animal Print-XS",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Animal Print-XS",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00580_1_1.jpg,,/i/l/ilora_swimsuits00580_1_1.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=XS",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00580_1_1.jpg,/i/l/ilora_swimsuits00583_1_1.jpg",",",,,,,,,,,,,
"Il18-Animal Print-S",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Animal Print-S",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00580_1_2.jpg,,/i/l/ilora_swimsuits00580_1_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00580_1_2.jpg,/i/l/ilora_swimsuits00583_1_2.jpg",",",,,,,,,,,,,
"Il18-Animal Print-M",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Animal Print-M",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00580_1_3.jpg,,/i/l/ilora_swimsuits00580_1_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00580_1_3.jpg,/i/l/ilora_swimsuits00583_1_3.jpg",",",,,,,,,,,,,
"Il18-Animal Print-L",,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Animal Print-L",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00580_1_4.jpg,,/i/l/ilora_swimsuits00580_1_4.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00580_1_4.jpg,/i/l/ilora_swimsuits00583_1_4.jpg",",",,,,,,,,,,,
Il18-Copper-XS,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00601_1.jpg,,/i/l/ilora_swimsuits00601_1.jpg,,,,"Block after Info Column",,,,No,,,"Use config",Mexico,"mgs_brand=iLora,preorder=No,size=XS,stripe_sub_interval=Months",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00601_1.jpg,/i/l/ilora_swimsuits00613_1.jpg,/3/0/30_1.jpg,/9/0/90_1.jpg",",,,",,,,,,,,,,,
Il18-Copper-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Copper-S",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00601_2.jpg,,/i/l/ilora_swimsuits00601_2.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=S",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00601_2.jpg,/i/l/ilora_swimsuits00613_2.jpg,/3/0/30_2.jpg,/9/0/90_2.jpg",",,,",,,,,,,,,,,
Il18-Copper-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Copper-M",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00601_3.jpg,,/i/l/ilora_swimsuits00601_3.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=M",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00601_3.jpg,/i/l/ilora_swimsuits00613_3.jpg,/3/0/30_3.jpg,/9/0/90_3.jpg",",,,",,,,,,,,,,,
Il18-Copper-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/Beachwear,Default Category/Clothing/New In,Default Category/Clothing/Vacation Mode,Default Category/Designers,Default Category/Designers/iLora",base,"Backless One Piece-Copper-L",,140.000000,"Backless One Piece","Backless One Piece","Backless One Piece Product Details: Backless Turtle Neck BikiniMaterial: 80% Polyamide, 20% Spandex imported from BrazilSize & Fit: True to SizeCountry of Origin: MexicoCare of the product: Hand wash with cold water. Do not use a whitener. Dry in shad",/i/l/ilora_swimsuits00601_4.jpg,,/i/l/ilora_swimsuits00601_4.jpg,,,,"Block after Info Column",,,,No,,,,Mexico,"mgs_brand=iLora,size=L",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/l/ilora_swimsuits00601_4.jpg,/i/l/ilora_swimsuits00613_4.jpg,/3/0/30_4.jpg,/9/0/90_4.jpg",",,,",,,,,,,,,,,
